age,hp_kW,km,Gearing_Type,Gears,body_type,make_model,Fuel,Drive_chain,Weight_kg,Paint_Type,Upholstery_type,cons_comb,price
2.0,70.0,19700.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,27008.0
2.0,70.0,6680.0,Automatic,8.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,27008.0
3.0,92.0,49100.0,Automatic,6.0,Sedans,Audi A1,Benzine,front,1155.0,Metallic,Part/Full Leather,5.1,27008.0
3.0,92.0,30348.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1215.0,Metallic,Cloth,5.2,27006.4
2.0,66.0,7680.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1195.0,Metallic,Cloth,4.1,26992.0
3.0,66.0,36400.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1195.0,Metallic,Part/Full Leather,4.0,26960.0
3.0,92.0,49800.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.9,26944.0
3.0,92.0,50200.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.9,26928.0
3.0,92.0,47500.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1215.0,Metallic,Cloth,4.9,27001.600000000002
2.0,70.0,24762.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,26912.0
3.0,70.0,36236.0,Automatic,5.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,5.1,26880.0
3.0,92.0,38831.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,5.2,26864.0
2.0,66.0,18556.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1220.0,Metallic,Cloth,3.7,26848.0
3.0,85.0,36625.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Part/Full Leather,4.0,26448.0
3.0,92.0,25000.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1660.0,Metallic,Cloth,4.9,26400.0
2.0,85.0,36041.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1275.0,Metallic,Cloth,4.0,26400.0
3.0,85.0,36500.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1275.0,Metallic,Cloth,3.7,26400.0
3.0,92.0,25000.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1660.0,Metallic,Cloth,4.9,26400.0
3.0,85.0,66000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1275.0,Metallic,Cloth,3.7,26400.0
3.0,67.0,90000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,4.2,26384.0
3.0,70.0,14000.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,26384.0
3.0,70.0,16081.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,26384.0
3.0,92.0,32863.0,Automatic,6.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.2,26368.0
3.0,70.0,54889.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,26368.0
3.0,70.0,18392.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1165.0,Metallic,Cloth,4.4,26320.0
3.0,92.0,40800.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.9,26368.0
3.0,66.0,60490.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1195.0,Metallic,Part/Full Leather,4.1,26368.0
3.0,70.0,33142.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Part/Full Leather,4.4,26310.4
3.0,92.0,40500.0,Automatic,6.0,Compact,Audi A1,Benzine,front,1155.0,Metallic,Cloth,5.1,26288.0
3.0,92.0,13819.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.9,26308.800000000003
3.0,66.0,18800.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1220.0,Metallic,Cloth,3.8,27680.0
3.0,92.0,40550.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.9,27584.0
3.0,70.0,25000.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1140.0,Metallic,Cloth,4.4,27440.0
2.0,85.0,46000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,3.7,27200.0
2.0,85.0,31987.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,27198.4
3.0,110.0,52800.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1230.0,Metallic,Cloth,4.7,27198.4
3.0,67.0,57178.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,4.2,27192.0
2.0,85.0,36500.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1275.0,Metallic,Cloth,4.0,27184.0
2.0,70.0,14000.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1157.0,Metallic,Cloth,4.4,27184.0
3.0,92.0,59500.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,5.1,27168.0
3.0,85.0,26861.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1275.0,Metallic,Cloth,3.9,27152.0
1.0,70.0,13200.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1165.0,Metallic,Cloth,4.4,27120.0
2.0,70.0,19177.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,27160.0
2.0,70.0,19044.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.6,27120.0
3.0,70.0,40500.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,27088.0
2.0,66.0,33000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1220.0,Metallic,Cloth,4.0,27040.0
2.0,66.0,21000.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,3.8,27040.0
3.0,85.0,58033.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,3.7,27040.0
2.0,85.0,32000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1200.0,Metallic,Cloth,3.7,27040.0
3.0,70.0,12500.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.5,28624.0
2.0,66.0,36530.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,3.8,28624.0
1.0,70.0,5991.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,28608.0
2.0,70.0,33306.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1140.0,Metallic,Part/Full Leather,4.4,28608.0
3.0,92.0,52896.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.9,28560.0
2.0,85.0,32000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1275.0,Metallic,Cloth,4.0,28400.0
2.0,92.0,9998.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.9,28512.0
3.0,67.0,49198.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,4.2,28464.0
2.0,66.0,28600.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Uni/basic,Cloth,3.8,28443.2
2.0,92.0,59000.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,5.0,28512.0
1.0,70.0,10300.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,28432.0
2.0,70.0,24550.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1610.0,Metallic,Cloth,4.4,28320.0
3.0,85.0,26000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,3.6,28320.0
3.0,70.0,40800.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1090.0,Metallic,Cloth,4.4,28320.0
2.0,70.0,24550.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1165.0,Metallic,Cloth,4.4,28320.0
1.0,70.0,7701.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1165.0,Metallic,Cloth,4.4,28256.0
2.0,92.0,19500.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1215.0,Metallic,Cloth,4.9,28240.0
2.0,66.0,45605.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1220.0,Metallic,Cloth,3.8,28240.0
3.0,92.0,45200.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.9,28048.0
2.0,70.0,22500.0,Automatic,5.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.2,28000.0
3.0,85.0,44585.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,3.8,24672.0
3.0,70.0,32750.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,24400.0
3.0,66.0,61980.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1165.0,Metallic,Cloth,3.8,24400.0
2.0,70.0,37500.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.2,24304.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,66.0,49600.0,Automatic,5.0,Sedans,Audi A1,Diesel,front,1205.0,Metallic,Part/Full Leather,3.9,24320.0
3.0,85.0,76275.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1225.0,Metallic,Cloth,4.0,24288.0
3.0,85.0,46900.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,4.0,24608.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,70.0,10000.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1165.0,Metallic,Cloth,4.4,22800.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,66.0,49466.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,4.1,23120.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,70.0,48800.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.6,23152.0
3.0,85.0,94300.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,3.8,22960.0
3.0,70.0,18600.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1110.0,Metallic,Cloth,4.4,22736.0
3.0,66.0,67278.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1120.0,Metallic,Cloth,3.6,22880.0
3.0,66.0,69850.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,3.8,22227.2
3.0,85.0,46000.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1792.0,Metallic,Cloth,4.0,22384.0
3.0,70.0,10000.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1065.0,Metallic,Cloth,4.4,22320.0
3.0,66.0,108000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1250.0,Metallic,Cloth,3.8,22240.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,70.0,35367.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,23984.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
3.0,85.0,63668.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Part/Full Leather,3.5,24144.0
2.0,85.0,78000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1275.0,Metallic,Part/Full Leather,3.9,24000.0
3.0,85.0,137066.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23996.800000000003
3.0,85.0,34000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1275.0,Metallic,Cloth,4.1,23984.0
2.0,70.0,9600.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.6,23984.0
3.0,66.0,88800.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,3.8,22208.0
3.0,66.0,59150.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1205.0,Metallic,Cloth,3.4,21600.0
3.0,66.0,110375.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,3.8,21568.0
1.0,70.0,26310.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1165.0,Metallic,Cloth,4.4,21520.0
3.0,70.0,65000.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1110.0,Metallic,Cloth,4.4,21200.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,66.0,58380.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,3.8,21758.4
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,85.0,31100.0,Automatic,5.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,4.2,25120.0
3.0,92.0,79244.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.2,25088.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,85.0,58722.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,3.8,25200.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,70.0,11725.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1635.0,Metallic,Cloth,4.4,25056.0
3.0,85.0,41600.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,3.8,25200.0
3.0,85.0,56000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1275.0,Metallic,Cloth,3.9,17600.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,66.0,60000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1165.0,Metallic,Cloth,3.6,23984.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,70.0,56967.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,23934.4
3.0,70.0,56967.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,23934.4
3.0,92.0,87300.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.9,23888.0
3.0,70.0,86698.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,23888.0
3.0,66.0,70000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1250.0,Metallic,Cloth,3.8,23920.0
3.0,92.0,87300.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.9,23888.0
2.0,85.0,115900.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,3.8,23840.0
3.0,70.0,25000.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Part/Full Leather,4.6,23760.0
3.0,85.0,58718.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23824.0
3.0,92.0,35730.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Part/Full Leather,5.1,23520.0
3.0,85.0,83450.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,3.8,23424.0
3.0,66.0,75000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1165.0,Metallic,Cloth,3.8,23678.4
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,70.0,58525.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,26232.0
3.0,70.0,37000.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1165.0,Metallic,Cloth,4.4,26000.0
3.0,92.0,42000.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1215.0,Metallic,Cloth,4.9,26240.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,85.0,53000.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,26064.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,70.0,31235.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1165.0,Metallic,Cloth,4.4,25918.4
3.0,71.0,72761.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1090.0,Metallic,Cloth,4.4,25596.800000000003
3.0,85.0,73575.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,4.3,25584.0
2.0,66.0,19000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1250.0,Metallic,Cloth,4.0,25600.0
2.0,70.0,19068.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1165.0,Metallic,Cloth,4.4,25840.0
3.0,85.0,11000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1275.0,Metallic,Cloth,3.7,25600.0
3.0,92.0,33200.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,5.2,25588.800000000003
3.0,85.0,45000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1275.0,Metallic,Cloth,4.0,25584.0
3.0,66.0,42900.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,3.8,25584.0
3.0,66.0,52900.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1220.0,Metallic,Cloth,3.7,25568.0
3.0,70.0,40500.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,24944.0
3.0,85.0,146140.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1275.0,Metallic,Part/Full Leather,3.7,25584.0
3.0,85.0,44300.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,3.8,25568.0
1.0,70.0,9300.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,25584.0
3.0,85.0,72192.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1225.0,Metallic,Cloth,4.0,25568.0
3.0,92.0,46123.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Part/Full Leather,5.1,25584.0
2.0,66.0,18150.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,3.8,24928.0
3.0,70.0,42979.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,24784.0
3.0,66.0,24000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,4.2,24800.0
2.0,66.0,40528.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1195.0,Metallic,Cloth,3.4,24784.0
3.0,70.0,104000.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1065.0,Metallic,Part/Full Leather,4.4,24800.0
3.0,85.0,63473.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1275.0,Metallic,Cloth,4.0,24800.0
3.0,110.0,29950.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1205.0,Metallic,Cloth,4.7,24784.0
3.0,92.0,25320.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1155.0,Metallic,Cloth,5.1,24768.0
2.0,66.0,24030.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,24720.0
3.0,70.0,36590.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,24720.0
3.0,85.0,34011.0,Automatic,7.0,Sedans,Audi A1,Diesel,4WD,1135.0,Metallic,Cloth,3.0,24720.0
3.0,66.0,25600.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1220.0,Metallic,Part/Full Leather,4.0,24720.0
3.0,70.0,13776.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,24710.4
3.0,70.0,34400.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,25536.0
3.0,70.0,34400.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,25536.0
3.0,85.0,66844.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1275.0,Metallic,Cloth,4.0,25488.0
3.0,66.0,58000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1210.0,Metallic,Cloth,3.9,25440.0
3.0,85.0,40000.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1250.0,Metallic,Cloth,3.8,25440.0
3.0,70.0,41500.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1165.0,Metallic,Cloth,4.4,25440.0
3.0,70.0,43255.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,24680.0
3.0,66.0,49351.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1180.0,Metallic,Cloth,4.0,23984.0
3.0,70.0,42023.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1180.0,Metallic,Cloth,4.4,25422.4
3.0,70.0,36950.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,25552.0
3.0,85.0,106829.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1275.0,Metallic,Cloth,4.0,25422.4
2.0,66.0,49880.0,Automatic,7.0,Sedans,Audi A1,Diesel,front,1135.0,Metallic,Cloth,3.8,25408.0
3.0,70.0,50272.0,Automatic,7.0,Compact,Audi A1,Benzine,front,1165.0,Metallic,Cloth,4.4,25360.0
3.0,66.0,69900.0,Automatic,7.0,Compact,Audi A1,Diesel,front,1195.0,Metallic,Part/Full Leather,4.0,25360.0
3.0,70.0,19582.0,Automatic,7.0,Sedans,Audi A1,Benzine,front,1135.0,Metallic,Cloth,4.4,25280.0
